"","ID","Description","GeneRatio","BgRatio","pvalue","p.adjust","qvalue","geneID","Count"
"GO:0055076","GO:0055076","transition metal ion homeostasis","9/182","138/28814",2.49910492154896e-07,6.33944516009037e-05,4.86229742670945e-05,"Slc40a1/Mt1/Tfrc/Mt2/Slc39a8/Slc31a1/Slc1a1/Slc39a10/Hif1a",9
"GO:0022604","GO:0022604","regulation of cell morphogenesis","13/182","338/28814",2.66363242020604e-07,6.33944516009037e-05,4.86229742670945e-05,"Net1/Nrp1/Kdr/Lrp8/Fn1/Rhob/Parvb/Pxn/S100a13/Dab2/Rhobtb1/Mfsd2a/Arap3",13
"GO:0000041","GO:0000041","transition metal ion transport","8/182","109/28814",4.79069852566402e-07,0.000105247961456126,8.07242399344682e-05,"Slc40a1/Tfrc/Slc39a8/Myo1b/Slc31a1/Slc1a1/Slc39a10/Slc39a1",8
"GO:0031589","GO:0031589","cell-substrate adhesion","13/182","373/28814",8.09740471781678e-07,0.000158253899171829,0.000121379317476255,"Net1/Nrp1/Kdr/Itga6/Vwf/Fn1/Tiam1/Srgap2/Parvb/Pxn/Thsd1/Spock2/Dab2",13
"GO:0006882","GO:0006882","cellular zinc ion homeostasis","5/182","28/28814",8.31165436826832e-07,0.000158253899171829,0.000121379317476255,"Mt1/Mt2/Slc39a8/Slc1a1/Slc39a10",5
"GO:0055069","GO:0055069","zinc ion homeostasis","5/182","29/28814",9.99196932048747e-07,0.000178356652370701,0.000136797948394305,"Mt1/Mt2/Slc39a8/Slc1a1/Slc39a10",5
"GO:0007015","GO:0007015","actin filament organization","14/182","458/28814",1.43157394362721e-06,0.000240504422529372,0.000184464729206702,"Tmsb10/Hmcn1/Nrp1/Hip1/Kank3/Myo1b/Rhob/Add3/Pxn/Myo6/Tnfaip1/Tmsb4x/Rhobtb1/Arf6",14
"GO:0098754","GO:0098754","detoxification","6/182","57/28814",1.62399819067355e-06,0.00025767437958687,0.000197633931859161,"Mt1/Mt2/Abcb1a/Abcg2/Aldh2/Gch1",6
"GO:0042416","GO:0042416","dopamine biosynthetic process","4/182","16/28814",2.64134739684715e-06,0.000345886882877253,0.000265292128581588,"Ddc/Aldh2/Gch1/Cyp2d22",4
"GO:0042428","GO:0042428","serotonin metabolic process","4/182","16/28814",2.64134739684715e-06,0.000345886882877253,0.000265292128581588,"Ddc/Aldh2/Gch1/Cyp2d22",4
"GO:0015807","GO:0015807","L-amino acid transport","6/182","62/28814",2.6801775282459e-06,0.000345886882877253,0.000265292128581588,"Slc7a5/Slc38a5/Slc38a3/Slc7a1/Slc3a2/Slc1a1",6
"GO:1905039","GO:1905039","carboxylic acid transmembrane transport","8/182","138/28814",2.86406234924397e-06,0.000345886882877253,0.000265292128581588,"Slc16a1/Slc7a5/Slc38a5/Slc38a3/Slc7a1/Abcb1a/Slc3a2/Slc1a1",8
"GO:0031668","GO:0031668","cellular response to extracellular stimulus","10/182","237/28814",2.9146775536864e-06,0.000345886882877253,0.000265292128581588,"Slc38a3/Rnase4/Tfrc/Itga6/Cdkn2b/Ncoa1/Sipa1/Jun/Mfsd2a/Wipi1",10
"GO:1903825","GO:1903825","organic acid transmembrane transport","8/182","139/28814",3.02273653108659e-06,0.000345886882877253,0.000265292128581588,"Slc16a1/Slc7a5/Slc38a5/Slc38a3/Slc7a1/Abcb1a/Slc3a2/Slc1a1",8
"GO:0010038","GO:0010038","response to metal ion","11/182","295/28814",3.05429827030596e-06,0.000345886882877253,0.000265292128581588,"Slc40a1/Mt1/Gatm/Tfrc/Mt2/Fn1/Jund/Slc1a1/Alad/Xdh/Jun",11
"GO:0045862","GO:0045862","positive regulation of proteolysis","12/182","357/28814",3.14883016624951e-06,0.000345886882877253,0.000265292128581588,"Hip1/Slc1a1/Prickle1/Ctsc/Psenen/Bok/Hspa1b/Xdh/Trib2/Dab2/Foxl2/Eno1",12
"GO:0071496","GO:0071496","cellular response to external stimulus","11/182","301/28814",3.70322527234587e-06,0.000391718939919252,0.000300444904161862,"Slc38a3/Rnase4/Tfrc/Itga6/Cdkn2b/Ncoa1/Pde2a/Sipa1/Jun/Mfsd2a/Wipi1",11
"GO:1901160","GO:1901160","primary amino compound metabolic process","4/182","18/28814",4.39725245770271e-06,0.000448519750685676,0.00034401061520599,"Ddc/Aldh2/Gch1/Cyp2d22",4
"GO:0007584","GO:0007584","response to nutrient","6/182","68/28814",4.62469062230512e-06,0.000455452290251843,0.00034932781070842,"Slc16a1/Gatm/Cdkn2b/Alad/Ncoa1/Rbp1",6
"GO:0010631","GO:0010631","epithelial cell migration","11/182","313/28814",5.37164495175668e-06,0.000511380599407236,0.000392224320863356,"Nrp1/Kdr/Scarb1/Rhob/Pxn/Hif1a/Card10/Jun/Sash1/Arf6/Flt4",11
"GO:0090132","GO:0090132","epithelium migration","11/182","315/28814",5.70568880200271e-06,0.000525659587694185,0.000403176176467492,"Nrp1/Kdr/Scarb1/Rhob/Pxn/Hif1a/Card10/Jun/Sash1/Arf6/Flt4",11
"GO:0090130","GO:0090130","tissue migration","11/182","317/28814",6.0577328823698e-06,0.000540652659751505,0.000414675727901696,"Nrp1/Kdr/Scarb1/Rhob/Pxn/Hif1a/Card10/Jun/Sash1/Arf6/Flt4",11
"GO:0034446","GO:0034446","substrate adhesion-dependent cell spreading","7/182","110/28814",6.57480513101958e-06,0.000569019498611877,0.000436432838202608,"Net1/Nrp1/Fn1/Srgap2/Parvb/Pxn/Dab2",7
"GO:0010634","GO:0010634","positive regulation of epithelial cell migration","8/182","156/28814",7.10606726802562e-06,0.000596909650514152,0.000457824333893539,"Nrp1/Kdr/Rhob/Hif1a/Jun/Sash1/Arf6/Flt4",8
"GO:0008360","GO:0008360","regulation of cell shape","8/182","157/28814",7.44764515276266e-06,0.000607727844465433,0.000466121791365386,"Kdr/Fn1/Rhob/Parvb/Pxn/S100a13/Rhobtb1/Arap3",8
"GO:0015804","GO:0015804","neutral amino acid transport","5/182","46/28814",1.05732170334436e-05,0.000816138049932833,0.000625970544711125,"Slc7a5/Slc38a5/Slc38a3/Slc3a2/Slc1a1",5
"GO:0042417","GO:0042417","dopamine metabolic process","5/182","46/28814",1.05732170334436e-05,0.000816138049932833,0.000625970544711125,"Slc1a1/Ddc/Aldh2/Gch1/Cyp2d22",5
"GO:0007265","GO:0007265","Ras protein signal transduction","11/182","342/28814",1.23466756616302e-05,0.000909104031842478,0.000697274616786155,"Net1/Nrp1/Tiam1/Rgl1/Stard8/Mcf2l/Tnfaip1/Jun/Spry1/Arf6/Arap3",11
"GO:0071577","GO:0071577","zinc ion transmembrane transport","4/182","23/28814",1.24142357289414e-05,0.000909104031842478,0.000697274616786155,"Slc39a8/Slc1a1/Slc39a10/Slc39a1",4
"GO:0071248","GO:0071248","cellular response to metal ion","8/182","169/28814",1.27559861679686e-05,0.000910777412392959,0.000698558084619544,"Slc40a1/Mt1/Tfrc/Mt2/Fn1/Jund/Slc1a1/Jun",8
"GO:0071560","GO:0071560","cellular response to transforming growth factor beta stimulus","9/182","226/28814",1.46335488338493e-05,0.00101935159681643,0.000781833507657004,"Igf1r/Cdkn2b/Zmiz1/Adamtsl2/Pxn/Jun/Spry1/Dab2/Smurf2",9
"GO:0043542","GO:0043542","endothelial cell migration","9/182","228/28814",1.56939489247476e-05,0.00106718852688284,0.000818524002817035,"Nrp1/Kdr/Scarb1/Rhob/Pxn/Hif1a/Card10/Sash1/Flt4",9
"GO:0071559","GO:0071559","response to transforming growth factor beta","9/182","230/28814",1.68191257373943e-05,0.00111710286293019,0.000856807849682194,"Igf1r/Cdkn2b/Zmiz1/Adamtsl2/Pxn/Jun/Spry1/Dab2/Smurf2",9
"GO:0051056","GO:0051056","regulation of small GTPase mediated signal transduction","9/182","233/28814",1.86353827256042e-05,0.00120960575146194,0.000927756733301013,"Net1/Nrp1/Stard8/Sipa1/Mcf2l/Tnfaip1/Spry1/Arf6/Arap3",9
"GO:0003018","GO:0003018","vascular process in circulatory system","9/182","235/28814",1.99367679741725e-05,0.00126532020742748,0.000970489219982525,"Kdr/Abcb1a/Adm/Pde2a/Abcg2/Add3/Hif1a/Gch1/Mfsd2a",9
"GO:0097164","GO:0097164","ammonium ion metabolic process","4/182","26/28814",2.06509581392066e-05,0.00128215514012118,0.000983401461960847,"Ddc/Aldh2/Gch1/Cyp2d22",4
"GO:0009713","GO:0009713","catechol-containing compound biosynthetic process","4/182","27/28814",2.41230817520345e-05,0.00141719458143375,0.00108697549902832,"Ddc/Aldh2/Gch1/Cyp2d22",4
"GO:0042423","GO:0042423","catecholamine biosynthetic process","4/182","27/28814",2.41230817520345e-05,0.00141719458143375,0.00108697549902832,"Ddc/Aldh2/Gch1/Cyp2d22",4
"GO:0010632","GO:0010632","regulation of epithelial cell migration","9/182","241/28814",2.43146129167555e-05,0.00141719458143375,0.00108697549902832,"Nrp1/Kdr/Rhob/Hif1a/Card10/Jun/Sash1/Arf6/Flt4",9
"GO:0035023","GO:0035023","regulation of Rho protein signal transduction","6/182","91/28814",2.4978849278512e-05,0.00142632024891781,0.00109397480392082,"Net1/Nrp1/Stard8/Mcf2l/Tnfaip1/Arap3",6
"GO:0007179","GO:0007179","transforming growth factor beta receptor signaling pathway","8/182","186/28814",2.54700044449609e-05,0.00142632024891781,0.00109397480392082,"Cdkn2b/Zmiz1/Adamtsl2/Pxn/Jun/Spry1/Dab2/Smurf2",8
"GO:0042430","GO:0042430","indole-containing compound metabolic process","4/182","28/28814",2.80050678045691e-05,0.00153812449326633,0.00117972765387264,"Ddc/Aldh2/Gch1/Cyp2d22",4
"GO:2001234","GO:2001234","negative regulation of apoptotic signaling pathway","9/182","246/28814",2.85623108850032e-05,0.00153913131863338,0.00118049987987471,"Nrp1/Itga6/Bok/Hspa1b/Hif1a/Hmgb2/Ivns1abp/Dab2/Eno1",9
"GO:0003333","GO:0003333","amino acid transmembrane transport","6/182","96/28814",3.38466901964493e-05,0.00179011383705665,0.00137300121440177,"Slc7a5/Slc38a5/Slc38a3/Slc7a1/Slc3a2/Slc1a1",6
"GO:1902475","GO:1902475","L-alpha-amino acid transmembrane transport","5/182","59/28814",3.61374249580847e-05,0.00187651792145982,0.00143927237010094,"Slc7a5/Slc38a5/Slc7a1/Slc3a2/Slc1a1",5
"GO:0043547","GO:0043547","positive regulation of GTPase activity","9/182","256/28814",3.89682111985195e-05,0.0019873787711245,0.00152430164481427,"Net1/Itga6/Tbc1d4/Tiam1/Rgl1/Srgap2/Sipa1/Dock9/Arap3",9
"GO:0006829","GO:0006829","zinc ion transport","4/182","31/28814",4.24046991894388e-05,0.00211898617761147,0.00162524334203504,"Slc39a8/Slc1a1/Slc39a10/Slc39a1",4
"GO:0046578","GO:0046578","regulation of Ras protein signal transduction","8/182","201/28814",4.42293196555526e-05,0.00211898617761147,0.00162524334203504,"Net1/Nrp1/Stard8/Mcf2l/Tnfaip1/Spry1/Arf6/Arap3",8
"GO:0009410","GO:0009410","response to xenobiotic stimulus","10/182","325/28814",4.48621221602733e-05,0.00211898617761147,0.00162524334203504,"Kdr/Tfrc/Abcb1a/Slc1a1/Fmo2/Alad/Add3/Myo6/Jun/Cyp2d22",10
"GO:0098656","GO:0098656","anion transmembrane transport","8/182","202/28814",4.58080002101902e-05,0.00211898617761147,0.00162524334203504,"Slc16a1/Slc7a5/Slc38a5/Slc7a1/Slc39a8/Abcb1a/Slc3a2/Slc1a1",8
"GO:0006584","GO:0006584","catecholamine metabolic process","5/182","62/28814",4.60004002142546e-05,0.00211898617761147,0.00162524334203504,"Slc1a1/Ddc/Aldh2/Gch1/Cyp2d22",5
"GO:0009712","GO:0009712","catechol-containing compound metabolic process","5/182","62/28814",4.60004002142546e-05,0.00211898617761147,0.00162524334203504,"Slc1a1/Ddc/Aldh2/Gch1/Cyp2d22",5
"GO:0150115","GO:0150115","cell-substrate junction organization","6/182","102/28814",4.76499656890415e-05,0.00216013177790322,0.00165680164743351,"Nrp1/Kdr/Fn1/Pxn/Thsd1/Arf6",6
"GO:0045926","GO:0045926","negative regulation of growth","9/182","265/28814",5.09168644151721e-05,0.00227216507452706,0.00174273017842061,"Nrp1/Nkd1/Ccdc85b/Hspa1b/Hif1a/Sema3c/Wwc2/Dab2/Eno1",9
"GO:0046689","GO:0046689","response to mercury ion","3/182","12/28814",5.22931698521624e-05,0.00229768143227347,0.0017623009953417,"Gatm/Fn1/Slc1a1",3
"GO:0008347","GO:0008347","glial cell migration","5/182","64/28814",5.36506538637446e-05,0.00231993677569521,0.00177937064360229,"Apcdd1/Lrp8/Zmiz1/Fn1/Srgap2",5
"GO:0032872","GO:0032872","regulation of stress-activated MAPK cascade","8/182","207/28814",5.44242871048947e-05,0.00231993677569521,0.00177937064360229,"Igf1r/Mfhas1/Magi3/Xdh/Hipk3/Dab2/Sash1/Flt4",8
"GO:0070302","GO:0070302","regulation of stress-activated protein kinase signaling cascade","8/182","210/28814",6.02131096178371e-05,0.00252895060394916,0.00193968237019689,"Igf1r/Mfhas1/Magi3/Xdh/Hipk3/Dab2/Sash1/Flt4",8
"GO:0006576","GO:0006576","cellular biogenic amine metabolic process","6/182","108/28814",6.56319848097883e-05,0.00271659345821385,0.00208360275193241,"Slc1a1/Ddc/Smox/Aldh2/Gch1/Cyp2d22",6
"GO:0061458","GO:0061458","reproductive system development","12/182","488/28814",6.9047252721466e-05,0.00277935769326582,0.00213174235577405,"Kdr/Igf1r/Abcb1a/Vwf/Ncoa1/Serpinb6b/Adm/Ndufs6/Hif1a/Lef1/Hmgb2/Foxl2",12
"GO:0010595","GO:0010595","positive regulation of endothelial cell migration","6/182","109/28814",6.90946765482749e-05,0.00277935769326582,0.00213174235577405,"Nrp1/Kdr/Rhob/Hif1a/Sash1/Flt4",6
"GO:0043087","GO:0043087","regulation of GTPase activity","10/182","345/28814",7.37622197146202e-05,0.00289313405532019,0.00221900780227086,"Net1/Itga6/Tbc1d4/Tiam1/Rgl1/Srgap2/Sipa1/Dock9/Spry1/Arap3",10
"GO:0006865","GO:0006865","amino acid transport","7/182","160/28814",7.39491547753409e-05,0.00289313405532019,0.00221900780227086,"Slc7a5/Slc38a5/Slc38a3/Slc7a1/Slc3a2/Slc1a1/Myo6",7
"GO:0021543","GO:0021543","pallium development","7/182","163/28814",8.3101023954543e-05,0.00320517322631276,0.00245833904023177,"Lrp8/Zmiz1/Srgap2/Ccdc141/Hif1a/Lef1/Mfsd2a",7
"GO:0032328","GO:0032328","alanine transport","3/182","14/28814",8.57191610991693e-05,0.00320517322631276,0.00245833904023177,"Slc38a5/Slc38a3/Slc3a2",3
"GO:0046886","GO:0046886","positive regulation of hormone biosynthetic process","3/182","14/28814",8.57191610991693e-05,0.00320517322631276,0.00245833904023177,"Igf1r/Hif1a/Dab2",3
"GO:0046686","GO:0046686","response to cadmium ion","4/182","37/28814",8.64139840427459e-05,0.00320517322631276,0.00245833904023177,"Mt1/Mt2/Alad/Jun",4
"GO:0021799","GO:0021799","cerebral cortex radially oriented cell migration","4/182","38/28814",9.61058333849375e-05,0.00351895205317156,0.00269900457859723,"Lrp8/Zmiz1/Srgap2/Ccdc141",4
"GO:0033674","GO:0033674","positive regulation of kinase activity","11/182","435/28814",0.000108779553535228,0.00393258740375456,0.00301625917264235,"Kdr/Lrp8/Igf1r/Slc1a1/Ang/Pxn/Magi3/Card10/Sash1/Flt4/Cab39",11
"GO:0030099","GO:0030099","myeloid cell differentiation","11/182","439/28814",0.000117858554904914,0.00420755041010542,0.00322715332575165,"Tfrc/Mfhas1/Rbp1/Fli1/Hspa1b/Hif1a/Lef1/Hmgb2/Jun/Dab2/Lmo2",11
"GO:0046847","GO:0046847","filopodium assembly","5/182","76/28814",0.000122293976726161,0.0042910122430486,0.00329116780104088,"Nrp1/Itga6/Srgap2/Dnm3/Arf6",5
"GO:0044106","GO:0044106","cellular amine metabolic process","6/182","121/28814",0.000123201331908258,0.0042910122430486,0.00329116780104088,"Slc1a1/Ddc/Smox/Aldh2/Gch1/Cyp2d22",6
"GO:0010594","GO:0010594","regulation of endothelial cell migration","7/182","174/28814",0.000124899519450958,0.00429774731990286,0.00329633354441908,"Nrp1/Kdr/Rhob/Hif1a/Card10/Sash1/Flt4",7
"GO:2001212","GO:2001212","regulation of vasculogenesis","3/182","16/28814",0.00013065352728412,0.00444221992766008,0.00340714273531646,"Kdr/Adm/Xdh",3
"GO:0015718","GO:0015718","monocarboxylic acid transport","6/182","124/28814",0.000140930331840386,0.00473525914983699,0.00363190118340364,"Slc16a1/Slc16a9/Slc16a4/Slco1a4/Slco2b1/Abcg2",6
"GO:0038084","GO:0038084","vascular endothelial growth factor signaling pathway","4/182","42/28814",0.000142889336567729,0.00474525517717946,0.00363956804648034,"Nrp1/Kdr/Xdh/Flt4",4
"GO:0071241","GO:0071241","cellular response to inorganic substance","8/182","239/28814",0.000147621615542912,0.00484606131023628,0.00371688544397821,"Slc40a1/Mt1/Tfrc/Mt2/Fn1/Jund/Slc1a1/Jun",8
"GO:0009308","GO:0009308","amine metabolic process","6/182","126/28814",0.000153830850543728,0.00497487782016257,0.00381568654863568,"Slc1a1/Ddc/Smox/Aldh2/Gch1/Cyp2d22",6
"GO:0009309","GO:0009309","amine biosynthetic process","4/182","43/28814",0.000156771359879073,0.00497487782016257,0.00381568654863568,"Ddc/Aldh2/Gch1/Cyp2d22",4
"GO:0042401","GO:0042401","cellular biogenic amine biosynthetic process","4/182","43/28814",0.000156771359879073,0.00497487782016257,0.00381568654863568,"Ddc/Aldh2/Gch1/Cyp2d22",4
"GO:0048762","GO:0048762","mesenchymal cell differentiation","8/182","242/28814",0.000160765370983263,0.00504260503974431,0.00386763271697918,"Nrp1/Fn1/Tiam1/Hif1a/Lef1/Sema3c/Spry1/Dab2",8
"GO:0009914","GO:0009914","hormone transport","10/182","380/28814",0.000162436857022576,0.00504260503974431,0.00386763271697918,"Slc16a1/Slc7a5/Abcb1a/Pomc/Adm/Pim3/Hif1a/Dab2/Rab11fip1/Foxl2",10
"GO:0001935","GO:0001935","endothelial cell proliferation","7/182","183/28814",0.000170571195523608,0.00512790878332025,0.00393305992115931,"Kdr/Scarb1/Ang/Xdh/Hmgb2/Jun/Flt4",7
"GO:0045766","GO:0045766","positive regulation of angiogenesis","7/182","183/28814",0.000170571195523608,0.00512790878332025,0.00393305992115931,"Nrp1/Kdr/Rhob/Adm/Pxn/Hif1a/Sash1",7
"GO:1904018","GO:1904018","positive regulation of vasculature development","7/182","183/28814",0.000170571195523608,0.00512790878332025,0.00393305992115931,"Nrp1/Kdr/Rhob/Adm/Pxn/Hif1a/Sash1",7
"GO:0035633","GO:0035633","maintenance of blood-brain barrier","3/182","18/28814",0.000188617594831373,0.00559282663001175,0.00428964772853252,"Abcb1a/Slc1a1/Mfsd2a",3
"GO:0051403","GO:0051403","stress-activated MAPK cascade","8/182","248/28814",0.000189952445066926,0.00559282663001175,0.00428964772853252,"Igf1r/Mfhas1/Magi3/Xdh/Hipk3/Dab2/Sash1/Flt4",8
"GO:0006869","GO:0006869","lipid transport","10/182","390/28814",0.000200167544012802,0.00583345413980165,0.00447420686456112,"Abcb1a/Esyt2/Scarb1/Pomc/Slco1a4/Slco2b1/Rbp1/Abcg2/Dab2/Mfsd2a",10
"GO:0007178","GO:0007178","transmembrane receptor protein serine/threonine kinase signaling pathway","10/182","391/28814",0.000204315672129653,0.00589419757174029,0.00452079653058806,"Kdr/Cdkn2b/Zmiz1/Adamtsl2/Pxn/Lef1/Jun/Spry1/Dab2/Smurf2",10
"GO:0003158","GO:0003158","endothelium development","6/182","133/28814",0.000206509860042947,0.00589792160282657,0.00452365282894077,"Slc40a1/Kdr/Rhob/Pde2a/Robo4/Xdh",6
"GO:0043524","GO:0043524","negative regulation of neuron apoptotic process","7/182","190/28814",0.000214724877609865,0.00607182426191857,0.00465703460454539,"Nrp1/Mt1/Kdr/Slc1a1/Bok/Hif1a/Jun",7
"GO:0098739","GO:0098739","import across plasma membrane","7/182","191/28814",0.000221722560607295,0.00620823169700425,0.00476165788053437,"Slc7a5/Slc7a1/Slc39a8/Slc31a1/Slc3a2/Slc1a1/Slc39a10",7
"GO:0048010","GO:0048010","vascular endothelial growth factor receptor signaling pathway","4/182","48/28814",0.000241177029794605,0.00668739414653779,0.00512917117018471,"Nrp1/Kdr/Hif1a/Flt4",4
"GO:0031098","GO:0031098","stress-activated protein kinase signaling cascade","8/182","258/28814",0.000248202557693366,0.00681602408434859,0.00522782917570744,"Igf1r/Mfhas1/Magi3/Xdh/Hipk3/Dab2/Sash1/Flt4",8
"GO:0007266","GO:0007266","Rho protein signal transduction","6/182","138/28814",0.000252149240485544,0.00685845934120679,0.0052603766360944,"Net1/Nrp1/Stard8/Mcf2l/Tnfaip1/Arap3",6
"GO:1903706","GO:1903706","regulation of hemopoiesis","10/182","402/28814",0.000254922593322579,0.00686848043895553,0.00526806272794724,"Ctla2a/Zmiz1/Pglyrp1/Rbp1/Hspa1b/Hif1a/Lef1/Hmgb2/Jun/Lmo2",10
"GO:0089718","GO:0089718","amino acid import across plasma membrane","4/182","49/28814",0.00026132743350719,0.00697524439342555,0.00534994972088993,"Slc7a5/Slc7a1/Slc3a2/Slc1a1",4
"GO:0045785","GO:0045785","positive regulation of cell adhesion","11/182","482/28814",0.000263914747966749,0.00697907889067625,0.00535289074579732,"Net1/Slc7a1/Nrp1/Kdr/Tfrc/Itga6/Zmiz1/Fn1/Lef1/Spock2/Dab2",11
"GO:0010811","GO:0010811","positive regulation of cell-substrate adhesion","6/182","140/28814",0.000272481364281244,0.00709511014025411,0.00544188567074628,"Net1/Nrp1/Kdr/Fn1/Spock2/Dab2",6
"GO:0048608","GO:0048608","reproductive structure development","11/182","484/28814",0.000273367639781942,0.00709511014025411,0.00544188567074628,"Kdr/Igf1r/Abcb1a/Vwf/Ncoa1/Serpinb6b/Adm/Hif1a/Lef1/Hmgb2/Foxl2",11
"GO:2001233","GO:2001233","regulation of apoptotic signaling pathway","10/182","406/28814",0.000275755331081305,0.00709511014025411,0.00544188567074628,"Nrp1/Itga6/Ctsc/Bok/Hspa1b/Hif1a/Hmgb2/Ivns1abp/Dab2/Eno1",10
"GO:0010821","GO:0010821","regulation of mitochondrion organization","6/182","144/28814",0.000316999523410318,0.00808348784696311,0.00619996248324127,"Kdr/Tfrc/Pde2a/Bok/Hif1a/Mff",6
"GO:0045646","GO:0045646","regulation of erythrocyte differentiation","4/182","52/28814",0.000329026241013066,0.00831591986135678,0.00637823574800364,"Hspa1b/Hif1a/Hmgb2/Lmo2",4
"GO:0031669","GO:0031669","cellular response to nutrient levels","7/182","205/28814",0.00034054377292027,0.00853151767947624,0.00654359733561479,"Slc38a3/Rnase4/Cdkn2b/Ncoa1/Jun/Mfsd2a/Wipi1",7
"GO:0150104","GO:0150104","transport across blood-brain barrier","3/182","22/28814",0.000349411904661747,0.00857143728861332,0.00657421531682306,"Abcb1a/Abcg2/Mfsd2a",3
"GO:0044403","GO:0044403","biological process involved in symbiotic interaction","8/182","272/28814",0.00035360958459125,0.00857143728861332,0.00657421531682306,"Nrp1/Fn1/Scarb1/Slc3a2/Pomc/Pglyrp1/Lef1/Jun",8
"GO:0021795","GO:0021795","cerebral cortex cell migration","4/182","53/28814",0.000354142016826461,0.00857143728861332,0.00657421531682306,"Lrp8/Zmiz1/Srgap2/Ccdc141",4
"GO:0046189","GO:0046189","phenol-containing compound biosynthetic process","4/182","53/28814",0.000354142016826461,0.00857143728861332,0.00657421531682306,"Ddc/Aldh2/Gch1/Cyp2d22",4
"GO:0007044","GO:0007044","cell-substrate junction assembly","5/182","96/28814",0.000365509621480104,0.00877223091552249,0.00672822222291106,"Nrp1/Kdr/Fn1/Pxn/Thsd1",5
"GO:0001570","GO:0001570","vasculogenesis","5/182","97/28814",0.00038342368484925,0.00912548369941214,0.0069991639313271,"Nrp1/Kdr/Zmiz1/Adm/Xdh",5
"GO:0010232","GO:0010232","vascular transport","3/182","23/28814",0.000399961555001668,0.0094105921368248,0.0072178395388222,"Abcb1a/Abcg2/Mfsd2a",3
"GO:0007229","GO:0007229","integrin-mediated signaling pathway","5/182","98/28814",0.000401993081475009,0.0094105921368248,0.0072178395388222,"Nrp1/Itga6/Fn1/Pxn/Dab2",5
"GO:0001938","GO:0001938","positive regulation of endothelial cell proliferation","5/182","99/28814",0.000421233336373918,0.00974339759483383,0.00747309833217205,"Kdr/Ang/Hmgb2/Jun/Flt4",5
