"","ID","Description","GeneRatio","BgRatio","pvalue","p.adjust","qvalue","geneID","Count"
"GO:0010811","GO:0010811","positive regulation of cell-substrate adhesion","4/46","140/28814",7.43481549572234e-05,0.00269840068285923,0.00161126032415035,"Net1/Nrp1/Kdr/Fn1",4
"GO:0050767","GO:0050767","regulation of neurogenesis","6/46","455/28814",8.23092859233084e-05,0.0029019902522675,0.00173282707206965,"Nrp1/Kdr/Lrp8/Cdkn2b/Tmem98/Fn1",6
"GO:0007015","GO:0007015","actin filament organization","6/46","458/28814",8.53323529863587e-05,0.0029250034329213,0.00174656862837576,"Tmsb10/Hmcn1/Nrp1/Hip1/Kank3/Myo1b",6
"GO:0043090","GO:0043090","amino acid import","3/46","56/28814",9.94725141917705e-05,0.00326978299584099,0.00195244229044501,"Slc7a5/Slc7a1/Slc3a2",3
"GO:0098754","GO:0098754","detoxification","3/46","57/28814",0.000104881530038271,0.00326978299584099,0.00195244229044501,"Mt1/Mt2/Abcb1a",3
"GO:0015802","GO:0015802","basic amino acid transport","2/46","10/28814",0.000111289210555366,0.00326978299584099,0.00195244229044501,"Slc38a3/Slc7a1",2
"GO:0033572","GO:0033572","transferrin transport","2/46","10/28814",0.000111289210555366,0.00326978299584099,0.00195244229044501,"Tfrc/Myo1b",2
"GO:0061687","GO:0061687","detoxification of inorganic compound","2/46","10/28814",0.000111289210555366,0.00326978299584099,0.00195244229044501,"Mt1/Mt2",2
"GO:0097501","GO:0097501","stress response to metal ion","2/46","10/28814",0.000111289210555366,0.00326978299584099,0.00195244229044501,"Mt1/Mt2",2
"GO:0071496","GO:0071496","cellular response to external stimulus","5/46","301/28814",0.000116143760409038,0.00333305582197101,0.00199022355658083,"Slc38a3/Rnase4/Tfrc/Itga6/Cdkn2b",5
"GO:0046689","GO:0046689","response to mercury ion","2/46","12/28814",0.000162892275974811,0.00446686819006481,0.00266724194578637,"Gatm/Fn1",2
"GO:0071281","GO:0071281","cellular response to iron ion","2/46","12/28814",0.000162892275974811,0.00446686819006481,0.00266724194578637,"Slc40a1/Tfrc",2
"GO:0007584","GO:0007584","response to nutrient","3/46","68/28814",0.000177445793895992,0.00476017629712293,0.00284238113792208,"Slc16a1/Gatm/Cdkn2b",3
"GO:0006879","GO:0006879","cellular iron ion homeostasis","3/46","69/28814",0.000185304502453682,0.00486522885165625,0.00290510978090879,"Slc40a1/Tfrc/Slc39a8",3
"GO:0022604","GO:0022604","regulation of cell morphogenesis","5/46","338/28814",0.000199209082760196,0.0051213335026267,0.00305803416517845,"Net1/Nrp1/Kdr/Lrp8/Fn1",5
"GO:0071294","GO:0071294","cellular response to zinc ion","2/46","14/28814",0.000224137300123674,0.00564460057862478,0.00337048571614548,"Mt1/Mt2",2
"GO:0014068","GO:0014068","positive regulation of phosphatidylinositol 3-kinase signaling","3/46","75/28814",0.00023722483327112,0.00585470888513125,0.00349594491136388,"Kdr/Igf1r/Fn1",3
"GO:0031667","GO:0031667","response to nutrient levels","5/46","373/28814",0.000313680587206152,0.00758984009043905,0.00453202086778754,"Slc16a1/Slc38a3/Rnase4/Gatm/Cdkn2b",5
"GO:0015701","GO:0015701","bicarbonate transport","2/46","18/28814",0.000375316011004571,0.0087384897656536,0.00521789886202979,"Car4/Slc39a8",2
"GO:0071280","GO:0071280","cellular response to copper ion","2/46","18/28814",0.000375316011004571,0.0087384897656536,0.00521789886202979,"Mt1/Mt2",2
