"","ID","Description","GeneRatio","BgRatio","pvalue","p.adjust","qvalue","geneID","Count"
"GO:0003697","GO:0003697","single-stranded DNA binding","8/384","123/28275",0.000285205125532052,0.00585162240315762,0.00461711382893994,"Nol12/Smc2/Ercc1/Polr2g/Rtf1/Tsn/Nme1/Sub1",8
"GO:0022804","GO:0022804","active transmembrane transporter activity","15/384","396/28275",0.000379913993480451,0.00753496087069562,0.00594532074008005,"Slc26a2/Atp5l/Ndufc2/Ndufb7/Atp6v1g1/Uqcrh/Cox7a2/Ndufs7/Ndufa13/Atp6v0e/Atp5e/Ndufa2/Ralbp1/Cox5a/Atp6v0c",15
"GO:0019829","GO:0019829","ATPase-coupled cation transmembrane transporter activity","5/384","47/28275",0.000432117892651367,0.0082938756815343,0.00654412835730083,"Atp5l/Atp6v1g1/Atp6v0e/Atp5e/Atp6v0c",5
"GO:0043021","GO:0043021","ribonucleoprotein complex binding","9/384","171/28275",0.000578232753103469,0.0106837509208905,0.00842981496809758,"Zc3h12a/Letm2/Snrpc/Gadd45gip1/Snrpd2/Sec61b/Pttg1/Nme1/Eif1",9
"GO:0016651","GO:0016651","oxidoreductase activity, acting on NAD(P)H","6/384","76/28275",0.000592544168721657,0.0106837509208905,0.00842981496809758,"Ndufc2/Ndufb7/Cyba/Ndufs7/Ndufa13/Ndufa2",6
"GO:0042277","GO:0042277","peptide binding","14/384","374/28275",0.000661651169015418,0.0115788954577698,0.009136112117055,"Pfdn4/Ang/Pfdn1/Pfdn2/Crip1/Tm2d1/Srp14/Pfdn5/Apoe/Cst3/Cltb/Ppib/H2-D1/Ppia",14
"GO:0004601","GO:0004601","peroxidase activity","5/384","55/28275",0.00089688970166616,0.0152471249283247,0.0120304603591912,"Gpx4/Gstp1/Txndc17/Gsta4/Prdx1",5
"GO:0005164","GO:0005164","tumor necrosis factor receptor binding","4/384","33/28275",0.00100369896427094,0.0165889134372559,0.0130891736276269,"Tnfsf13/Nucb2/Tradd/Trim37",4
"GO:0008320","GO:0008320","protein transmembrane transporter activity","3/384","16/28275",0.00122037604694766,0.0191085196824699,0.015077222075863,"Timm23/Timm17b/Tmed10",3
"GO:0015643","GO:0015643","toxic substance binding","3/384","16/28275",0.00122037604694766,0.0191085196824699,0.015077222075863,"Ass1/Gstp1/Gsta4",3
"GO:0004519","GO:0004519","endonuclease activity","7/384","122/28275",0.00142053316082567,0.0209915486135613,0.0165629910334336,"Zc3h12a/Ang/Ercc1/Tsn/Rnaset2b/Rnasek/Pop5",7
"GO:0003684","GO:0003684","damaged DNA binding","5/384","61/28275",0.00143541588701709,0.0209915486135613,0.0165629910334336,"Nthl1/Wrn/Ercc1/Hmgb2/Hmgb1",5
"GO:0033218","GO:0033218","amide binding","15/384","452/28275",0.00144731112767399,0.0209915486135613,0.0165629910334336,"Mthfs/Pfdn4/Ang/Pfdn1/Pfdn2/Crip1/Tm2d1/Srp14/Pfdn5/Apoe/Cst3/Cltb/Ppib/H2-D1/Ppia",15
"GO:0001098","GO:0001098","basal transcription machinery binding","5/384","62/28275",0.00154419374458298,0.0209915486135613,0.0165629910334336,"Ercc1/Gtf2a2/Drap1/Rtf1/Ncoa3",5
"GO:0001099","GO:0001099","basal RNA polymerase II transcription machinery binding","5/384","62/28275",0.00154419374458298,0.0209915486135613,0.0165629910334336,"Ercc1/Gtf2a2/Drap1/Rtf1/Ncoa3",5
"GO:0097718","GO:0097718","disordered domain specific binding","4/384","37/28275",0.00155231619999445,0.0209915486135613,0.0165629910334336,"Ap2a2/Ncoa3/Calm1/Calm2",4
"GO:0140098","GO:0140098","catalytic activity, acting on RNA","13/384","368/28275",0.00170921068833066,0.0224307543376364,0.0176985695437166,"Zc3h12a/Mettl5/Pstk/Ang/Polr2i/Polr2f/Polr2k/Polr2g/Rnaset2b/Rnasek/Polr2j/Pan3/Pop5",13
"GO:0016874","GO:0016874","ligase activity","8/384","162/28275",0.0017341423521534,0.0224307543376364,0.0176985695437166,"Ass1/Mthfs/Acsl4/Atp5l/Atp5j2/Atp5h/Atp5e/Atp5j",8
"GO:0048038","GO:0048038","quinone binding","3/384","19/28275",0.00204888439435487,0.025938004566833,0.0204659001093454,"Sdhd/Vkorc1/Ndufs7",3
"GO:0061629","GO:0061629","RNA polymerase II-specific DNA-binding transcription factor binding","13/384","377/28275",0.00211078197109552,0.0261649015167048,0.0206449289278202,"Med30/Kdm5c/Mta1/Commd6/Gtf2a2/Ncoa1/Brd8/Park7/C1d/Ncoa3/Id2/Psma6/Hmgb1",13
"GO:0016810","GO:0016810","hydrolase activity, acting on carbon-nitrogen (but not peptide) bonds","7/384","133/28275",0.00232517508506339,0.0276695835122544,0.0218321702723847,"Wdyhv1/Hint2/Nit2/Mier1/Hint1/Pglyrp1/Acer2",7
"GO:0047485","GO:0047485","protein N-terminus binding","7/384","133/28275",0.00232517508506339,0.0276695835122544,0.0218321702723847,"Ercc6/Ncoa1/Banf1/Ncoa3/Calm1/Calm2/Id1",7
"GO:0099106","GO:0099106","ion channel regulator activity","7/384","136/28275",0.00263570205871546,0.030369819263478,0.0239627410729964,"Rangrf/Vamp8/Commd1/Vti1b/Fxyd5/Calm1/Calm2",7
"GO:0042626","GO:0042626","ATPase-coupled transmembrane transporter activity","6/384","102/28275",0.00272036400444939,0.030369819263478,0.0239627410729964,"Atp5l/Atp6v1g1/Atp6v0e/Atp5e/Ralbp1/Atp6v0c",6
"GO:0022884","GO:0022884","macromolecule transmembrane transporter activity","3/384","21/28275",0.00275625250458456,0.030369819263478,0.0239627410729964,"Timm23/Timm17b/Tmed10",3
"GO:0140318","GO:0140318","protein transporter activity","3/384","21/28275",0.00275625250458456,0.030369819263478,0.0239627410729964,"Timm23/Timm17b/Tmed10",3
"GO:0043022","GO:0043022","ribosome binding","5/384","72/28275",0.00299061142801965,0.0323529781758489,0.0255275157300816,"Zc3h12a/Letm2/Gadd45gip1/Sec61b/Pttg1",5
"GO:0048487","GO:0048487","beta-tubulin binding","4/384","45/28275",0.00321633538532758,0.0341735634691055,0.0269640146965432,"Ift74/Tbca/Pdcd5/B4galt1",4
"GO:0140097","GO:0140097","catalytic activity, acting on DNA","9/384","221/28275",0.00339467065379099,0.0354355971755376,0.0279597989213441,"Rfc4/Ercc6/Nthl1/Rfc3/Wrn/Chrac1/Cecr2/Ercc1/Nme1",9
"GO:0016247","GO:0016247","channel regulator activity","7/384","144/28275",0.0036202042552441,0.0371383022736248,0.0293032867121392,"Rangrf/Vamp8/Commd1/Vti1b/Fxyd5/Calm1/Calm2",7
"GO:0032813","GO:0032813","tumor necrosis factor receptor superfamily binding","4/384","48/28275",0.00406881334296316,0.0410329481197132,0.0323762845845061,"Tnfsf13/Nucb2/Tradd/Trim37",4
"GO:0001091","GO:0001091","RNA polymerase II general transcription initiation factor binding","3/384","25/28275",0.00457908615306857,0.04540927101793,0.0358293407766418,"Ercc1/Gtf2a2/Drap1",3
"GO:0004540","GO:0004540","ribonuclease activity","6/384","114/28275",0.00470777805106877,0.0456048077510647,0.0359836253993363,"Zc3h12a/Ang/Rnaset2b/Rnasek/Pan3/Pop5",6
"GO:0003714","GO:0003714","transcription corepressor activity","8/384","191/28275",0.00475209761439666,0.0456048077510647,0.0359836253993363,"Cir1/Mta1/Gmnn/Mier1/Drap1/Hsbp1/C1d/Hmgb1",8
"GO:0004602","GO:0004602","glutathione peroxidase activity","3/384","26/28275",0.00512481067419565,0.0484009897007367,0.0381899007634296,"Gpx4/Gstp1/Gsta4",3
