"","ID","Description","GeneRatio","BgRatio","pvalue","p.adjust","qvalue","geneID","Count"
"GO:0033177","GO:0033177","proton-transporting two-sector ATPase complex, proton-transporting domain","9/397","22/28739",7.10341423507581e-12,3.00280692664568e-10,2.08684035422801e-10,"Atp5l/Atp5g3/Atp5j2/Atp5g1/Atp5h/Atp5g2/Atp6v0e/Atp5j/Atp6v0c",9
"GO:1902495","GO:1902495","transmembrane transporter complex","26/397","372/28739",1.75328955436573e-11,6.7939970231672e-10,4.72157801044104e-10,"Ndufc1/Ndufa12/Ndufb4/Ndufs5/Atp5g3/Ndufb10/Ndufc2/Ndufb7/Atp5g1/Ndufa5/Ndufb11/Ndufs6/Uqcrh/Ndufs7/Ndufb9/Ndufb6/Ndufa8/Ndufa11/Lrrc8a/Ndufa13/Ndufa6/Ndufa4/Ndufa2/Calm1/Calm2/Clic1",26
"GO:1990351","GO:1990351","transporter complex","26/397","393/28739",5.89452716041741e-11,2.10842702276469e-09,1.46527922125356e-09,"Ndufc1/Ndufa12/Ndufb4/Ndufs5/Atp5g3/Ndufb10/Ndufc2/Ndufb7/Atp5g1/Ndufa5/Ndufb11/Ndufs6/Uqcrh/Ndufs7/Ndufb9/Ndufb6/Ndufa8/Ndufa11/Lrrc8a/Ndufa13/Ndufa6/Ndufa4/Ndufa2/Calm1/Calm2/Clic1",26
"GO:0000276","GO:0000276","mitochondrial proton-transporting ATP synthase complex, coupling factor F(o)","7/397","12/28739",6.79577163974265e-11,2.17595690306884e-09,1.51221000394371e-09,"Atp5l/Atp5g3/Atp5j2/Atp5g1/Atp5h/Atp5g2/Atp5j",7
"GO:0016469","GO:0016469","proton-transporting two-sector ATPase complex","11/397","50/28739",7.01921581635111e-11,2.17595690306884e-09,1.51221000394371e-09,"Atp5l/Atp5g3/Atp6v1g1/Atp5j2/Atp5g1/Atp5h/Atp5g2/Atp6v0e/Atp5e/Atp5j/Atp6v0c",11
"GO:0005753","GO:0005753","mitochondrial proton-transporting ATP synthase complex","8/397","20/28739",1.34696826052442e-10,3.91462650714908e-09,2.7205214209276e-09,"Atp5l/Atp5g3/Atp5j2/Atp5g1/Atp5h/Atp5g2/Atp5e/Atp5j",8
"GO:0045263","GO:0045263","proton-transporting ATP synthase complex, coupling factor F(o)","7/397","13/28739",1.45494334384507e-10,3.97969796992916e-09,2.76574369387267e-09,"Atp5l/Atp5g3/Atp5j2/Atp5g1/Atp5h/Atp5g2/Atp5j",7
"GO:0045259","GO:0045259","proton-transporting ATP synthase complex","8/397","21/28739",2.14972374926428e-10,5.55345301893271e-09,3.85944556154464e-09,"Atp5l/Atp5g3/Atp5j2/Atp5g1/Atp5h/Atp5g2/Atp5e/Atp5j",8
"GO:0043209","GO:0043209","myelin sheath","16/397","215/28739",6.02247617064962e-08,1.47392179965899e-06,1.0243214317947e-06,"Itpr3/Ass1/Atp5h/Sod1/Uba52/Pebp1/Nme1/Cox5b/Cox5a/Calm1/Calm2/Prdx1/Gnb1/Ubb/Ppia/Cldn5",16
"GO:0005665","GO:0005665","RNA polymerase II, core complex","5/397","14/28739",8.8632290363913e-07,2.06070075096098e-05,1.43211121798533e-05,"Polr2i/Polr2f/Polr2k/Polr2g/Polr2j",5
"GO:0005839","GO:0005839","proteasome core complex","5/397","19/28739",4.86281806310312e-06,0.000107676685682998,7.4831335607652e-05,"Psmb3/Psmb9/Psmb6/Psmb2/Psma6",5
"GO:0019867","GO:0019867","outer membrane","13/397","209/28739",7.62406155413955e-06,0.000154138635768473,0.000107120681790428,"Nucb2/Itpr3/Ass1/Acsl4/Tomm6/Bad/Fis1/Bax/Pebp1/Vdac3/Nme1/Tspo/Ubb",13
"GO:0031968","GO:0031968","organelle outer membrane","13/397","209/28739",7.62406155413955e-06,0.000154138635768473,0.000107120681790428,"Nucb2/Itpr3/Ass1/Acsl4/Tomm6/Bad/Fis1/Bax/Pebp1/Vdac3/Nme1/Tspo/Ubb",13
"GO:0019774","GO:0019774","proteasome core complex, beta-subunit complex","4/397","11/28739",1.09621333335702e-05,0.000212391333337922,0.000147604163745879,"Psmb3/Psmb9/Psmb6/Psmb2",4
"GO:0005744","GO:0005744","TIM23 mitochondrial import inner membrane translocase complex","4/397","12/28739",1.62638374604849e-05,0.000302507376765019,0.0002102314989629,"Romo1/Dnajc19/Timm23/Timm17b",4
"GO:0005689","GO:0005689","U12-type spliceosomal complex","5/397","27/28739",3.08252537481239e-05,0.000551297807418369,0.000383131696383564,"Zmat5/Lsm7/Snrpf/Snrpd2/Sf3b5",5
"GO:0031010","GO:0031010","ISWI-type complex","4/397","14/28739",3.21759682933672e-05,0.000554141676163547,0.000385108080548294,"Chrac1/Cecr2/Pole3/0610010K14Rik",4
"GO:0070603","GO:0070603","SWI/SNF superfamily-type complex","8/397","90/28739",3.56966328720759e-05,0.000573705814111752,0.000398704436745462,"Ercc6/Znhit1/Mta1/Chrac1/Cecr2/Pole3/Brd8/0610010K14Rik",8
"GO:0005681","GO:0005681","spliceosomal complex","12/397","208/28739",3.57795023854641e-05,0.000573705814111752,0.000398704436745462,"Zmat5/Frg1/Lsm7/Wdr83/Snrpf/Zmat2/Snrpd2/Wbp11/Rbm8a/Sf3b5/Ccdc12/Syf2",12
"GO:0005758","GO:0005758","mitochondrial intermembrane space","8/397","91/28739",3.86714584274136e-05,0.000599407605624911,0.000416566236393543,"Chchd4/Dtymk/Ndufb7/Bloc1s1/Sod1/Ndufa8/Timm23/Park7",8
"GO:1904949","GO:1904949","ATPase complex","8/397","92/28739",4.18504259521614e-05,0.000627756389282421,0.000436267598210986,"Ercc6/Znhit1/Mta1/Chrac1/Cecr2/Pole3/Brd8/0610010K14Rik",8
"GO:0005684","GO:0005684","U2-type spliceosomal complex","8/397","95/28739",5.27235691710888e-05,0.000766139364517383,0.000532438675510666,"Lsm7/Snrpf/Zmat2/Snrpd2/Rbm8a/Sf3b5/Ccdc12/Syf2",8
"GO:0016591","GO:0016591","RNA polymerase II, holoenzyme","7/397","72/28739",6.19778867420613e-05,0.000873324767729046,0.000606928587872818,"Polr2i/Gtf2a2/Polr2f/Polr2k/Polr2g/Rtf1/Polr2j",7
"GO:0005741","GO:0005741","mitochondrial outer membrane","11/397","188/28739",6.63056017020712e-05,0.00090682661151362,0.000630211136920614,"Ass1/Acsl4/Tomm6/Bad/Fis1/Bax/Pebp1/Vdac3/Nme1/Tspo/Ubb",11
"GO:0031970","GO:0031970","organelle envelope lumen","8/397","104/28739",0.000100326566210741,0.0013329100939427,0.000926323483509696,"Chchd4/Dtymk/Ndufb7/Bloc1s1/Sod1/Ndufa8/Timm23/Park7",8
"GO:0090575","GO:0090575","RNA polymerase II transcription regulator complex","12/397","235/28739",0.000115315952788898,0.00148949772352326,0.00103514612591204,"Med30/Tcf7l1/Nfyb/Med31/Med19/Gtf2a2/Ncoa1/Cbx3/Drap1/Med10/Smad7/Ncoa3",12
"GO:0005751","GO:0005751","mitochondrial respiratory chain complex IV","4/397","20/28739",0.000145841690784992,0.0017717282149817,0.00123128593548247,"Cox7a2/Cox5b/Ndufa4/Cox5a",4
"GO:0097525","GO:0097525","spliceosomal snRNP complex","6/397","58/28739",0.000147711866443307,0.0017717282149817,0.00123128593548247,"Snrpc/Lsm7/Snrpf/Zmat2/Snrpd2/Sf3b5",6
"GO:0070069","GO:0070069","cytochrome complex","5/397","37/28739",0.000148596559966207,0.0017717282149817,0.00123128593548247,"Uqcrh/Cox7a2/Cox5b/Ndufa4/Cox5a",5
"GO:0000502","GO:0000502","proteasome complex","6/397","64/28739",0.000255242505643621,0.0029671941281071,0.00206209076927873,"Psmb3/Psmc3/Psmb9/Psmb6/Psmb2/Psma6",6
"GO:0000178","GO:0000178","exosome (RNase complex)","4/397","24/28739",0.00030619240282518,0.00347266993448071,0.00241337786052196,"Exosc5/Exosc8/Exosc3/C1d",4
"GO:0030532","GO:0030532","small nuclear ribonucleoprotein complex","6/397","67/28739",0.000328153483609522,0.00363312785424828,0.00252489021223367,"Snrpc/Lsm7/Snrpf/Zmat2/Snrpd2/Sf3b5",6
"GO:0055029","GO:0055029","nuclear DNA-directed RNA polymerase complex","7/397","95/28739",0.000354514316892361,0.00372580548682625,0.00258929775768117,"Polr2i/Gtf2a2/Polr2f/Polr2k/Polr2g/Rtf1/Polr2j",7
"GO:0045277","GO:0045277","respiratory chain complex IV","4/397","25/28739",0.000360561821305766,0.00372580548682625,0.00258929775768117,"Cox7a2/Cox5b/Ndufa4/Cox5a",4
"GO:1905354","GO:1905354","exoribonuclease complex","4/397","25/28739",0.000360561821305766,0.00372580548682625,0.00258929775768117,"Exosc5/Exosc8/Exosc3/C1d",4
"GO:0000428","GO:0000428","DNA-directed RNA polymerase complex","7/397","96/28739",0.000377927487524332,0.00373906982337903,0.00259851598364994,"Polr2i/Gtf2a2/Polr2f/Polr2k/Polr2g/Rtf1/Polr2j",7
"GO:0071013","GO:0071013","catalytic step 2 spliceosome","7/397","96/28739",0.000377927487524332,0.00373906982337903,0.00259851598364994,"Frg1/Lsm7/Wdr83/Snrpf/Snrpd2/Rbm8a/Syf2",7
"GO:0070847","GO:0070847","core mediator complex","4/397","26/28739",0.000421499639917714,0.00408327776170286,0.0028377278389197,"Med30/Med31/Med19/Med10",4
"GO:0000791","GO:0000791","euchromatin","6/397","71/28739",0.000449659719131699,0.00423051222904104,0.00294005037762444,"Exosc5/Cecr2/Exosc3/Cbx3/Id2/Prdx1",6
"GO:0030880","GO:0030880","RNA polymerase complex","7/397","99/28739",0.000455676346807717,0.00423051222904104,0.00294005037762444,"Polr2i/Gtf2a2/Polr2f/Polr2k/Polr2g/Rtf1/Polr2j",7
"GO:0140534","GO:0140534","endoplasmic reticulum protein-containing complex","8/397","130/28739",0.000463991663830307,0.00423051222904104,0.00294005037762444,"Ormdl2/Ost4/Sec61b/Pigp/B2m/Spcs2/Ppib/H2-D1",8
"GO:0030135","GO:0030135","coated vesicle","10/397","200/28739",0.000497682222893822,0.00445042757010821,0.00309288344996768,"Tnk2/Uso1/Ap2s1/Ier3ip1/Vti1b/Ap2a2/Use1/Pdcd6/Cltb/Tmed10",10
"GO:0034709","GO:0034709","methylosome","3/397","12/28739",0.000524617423693997,0.00458025248357468,0.00318310698915094,"Snrpf/Snrpd2/Erh",3
"GO:0005774","GO:0005774","vacuolar membrane","11/397","239/28739",0.000531900288415124,0.00458025248357468,0.00318310698915094,"Tmem9/Vamp8/Atp6v1g1/Ifitm2/Vti1b/Map1lc3a/Lrrc8a/Chmp2a/Ifitm3/Atp6v0c/H2-D1",11
"GO:0044754","GO:0044754","autolysosome","3/397","13/28739",0.00067503182991902,0.00570708728931535,0.00396621572794525,"Map1lc3a/Ftl1/Fth1",3
"GO:0071005","GO:0071005","U2-type precatalytic spliceosome","5/397","52/28739",0.000747927262786781,0.00621046744992595,0.00431604642247259,"Lsm7/Snrpf/Zmat2/Snrpd2/Sf3b5",5
"GO:0120114","GO:0120114","Sm-like protein family complex","6/397","79/28739",0.000795736077637221,0.00648222315499786,0.00450490664082477,"Snrpc/Lsm7/Snrpf/Zmat2/Snrpd2/Sf3b5",6
"GO:0005721","GO:0005721","pericentric heterochromatin","4/397","31/28739",0.00084013829501462,0.00648222315499786,0.00450490664082477,"Chrac1/Pole3/Cbx3/Cbx1",4
"GO:0046540","GO:0046540","U4/U6 x U5 tri-snRNP complex","4/397","31/28739",0.00084013829501462,0.00648222315499786,0.00450490664082477,"Lsm7/Snrpf/Zmat2/Snrpd2",4
"GO:0097526","GO:0097526","spliceosomal tri-snRNP complex","4/397","31/28739",0.00084013829501462,0.00648222315499786,0.00450490664082477,"Lsm7/Snrpf/Zmat2/Snrpd2",4
"GO:0000177","GO:0000177","cytoplasmic exosome (RNase complex)","3/397","14/28739",0.000850356155816924,0.00648222315499786,0.00450490664082477,"Exosc5/Exosc8/Exosc3",3
"GO:0071011","GO:0071011","precatalytic spliceosome","5/397","54/28739",0.000889838760400028,0.00667379070300021,0.00463803903977604,"Lsm7/Snrpf/Zmat2/Snrpd2/Sf3b5",5
"GO:0030134","GO:0030134","COPII-coated ER to Golgi transport vesicle","5/397","55/28739",0.000967868519360614,0.00714379145242358,0.00496467227140699,"Uso1/Ier3ip1/Vti1b/Pdcd6/Tmed10",5
"GO:0000176","GO:0000176","nuclear exosome (RNase complex)","3/397","15/28739",0.00105209560658046,0.00764413214156115,0.00531239064506909,"Exosc5/Exosc8/Exosc3",3
"GO:0030662","GO:0030662","coated vesicle membrane","6/397","84/28739",0.00109850896525311,0.00785856413604146,0.00546141299324217,"Uso1/Ap2s1/Vti1b/Ap2a2/Pdcd6/Cltb",6
"GO:0005635","GO:0005635","nuclear envelope","15/397","434/28739",0.00114978658519529,0.0081007691229668,0.00562973654952078,"Nucb2/Itpr3/Vrk2/P2rx4/Tmem97/Mta1/Atp5j2/Cbx3/Bax/Gpx4/Dctn5/Chmp2a/Apoe/Cst3/Clic1",15
"GO:0005765","GO:0005765","lysosomal membrane","9/397","187/28739",0.0012286931694613,0.00840209299705155,0.00583914555765665,"Tmem9/Vamp8/Atp6v1g1/Ifitm2/Vti1b/Lrrc8a/Chmp2a/Ifitm3/H2-D1",9
"GO:0098852","GO:0098852","lytic vacuole membrane","9/397","187/28739",0.0012286931694613,0.00840209299705155,0.00583914555765665,"Tmem9/Vamp8/Atp6v1g1/Ifitm2/Vti1b/Lrrc8a/Chmp2a/Ifitm3/H2-D1",9
"GO:0031301","GO:0031301","integral component of organelle membrane","13/397","350/28739",0.00127581458340173,0.0085978808881421,0.00597521093980673,"P2rx4/Dpm3/Ier3ip1/Fis1/Vamp5/Timm23/Tmem11/Timm17b/Lrrc8a/B2m/Sec62/Acer2/H2-D1",13
"GO:0005791","GO:0005791","rough endoplasmic reticulum","6/397","89/28739",0.00148263026031256,0.00984890101493342,0.00684462390851061,"Zc3h12a/Rangrf/Tmem97/Sec61b/Pebp1/Vdac3",6
"GO:0005767","GO:0005767","secondary lysosome","3/397","17/28739",0.0015404607976028,0.00994880931785144,0.00691405650386054,"Map1lc3a/Ftl1/Fth1",3
"GO:0030008","GO:0030008","TRAPP complex","3/397","17/28739",0.0015404607976028,0.00994880931785144,0.00691405650386054,"Trappc2l/Trappc1/Trappc6b",3
"GO:0030132","GO:0030132","clathrin coat of coated pit","3/397","18/28739",0.00182972366616947,0.011655089106422,0.00809985819054112,"Ap2s1/Ap2a2/Cltb",3
"GO:0031300","GO:0031300","intrinsic component of organelle membrane","13/397","370/28739",0.00208190862667694,0.0130822636676321,0.00909169201123502,"P2rx4/Dpm3/Ier3ip1/Fis1/Vamp5/Timm23/Tmem11/Timm17b/Lrrc8a/B2m/Sec62/Acer2/H2-D1",13
"GO:0005685","GO:0005685","U1 snRNP","3/397","19/28739",0.00215068021147165,0.0133342173111242,0.0092667905252182,"Snrpc/Snrpf/Snrpd2",3
"GO:1905368","GO:1905368","peptidase complex","7/397","131/28739",0.0023484517500833,0.0143688166287991,0.00998579899273647,"Psmb3/Psmc3/Psmb9/Psmb6/Psmb2/Spcs2/Psma6",7
"GO:0016592","GO:0016592","mediator complex","4/397","41/28739",0.00242608109523182,0.0146510092114649,0.0101819124570905,"Med30/Med31/Med19/Med10",4
"GO:1905369","GO:1905369","endopeptidase complex","6/397","99/28739",0.0025487719066861,0.0151946017513979,0.0105596892760139,"Psmb3/Psmc3/Psmb9/Psmb6/Psmb2/Psma6",6
"GO:0012507","GO:0012507","ER to Golgi transport vesicle membrane","3/397","21/28739",0.00289218776591904,0.0170236368500298,0.0118308013875702,"Uso1/Vti1b/Pdcd6",3
"GO:0005680","GO:0005680","anaphase-promoting complex","3/397","22/28739",0.00331483294090539,0.0192674664690126,0.0133901804323415,"Anapc13/Anapc11/Anapc10",3
"GO:0030666","GO:0030666","endocytic vesicle membrane","4/397","45/28739",0.00341837972429096,0.0196240317505592,0.0136379801865799,"Ap2s1/Ap2a2/B2m/H2-D1",4
"GO:0034708","GO:0034708","methyltransferase complex","6/397","106/28739",0.00358127388742565,0.0203084433860113,0.0141136210967866,"Dpy30/Trim37/Snrpf/Snrpd2/0610010K14Rik/Erh",6
"GO:0017053","GO:0017053","transcription repressor complex","5/397","76/28739",0.00406191767514528,0.0227565267342476,0.015814948969811,"Prdm16/Mier1/Drap1/C1d/Hmgb1",5
"GO:0061695","GO:0061695","transferase complex, transferring phosphorus-containing groups","10/397","267/28739",0.0042292432678161,0.0234118823754105,0.0162703970328263,"Polr2i/Pole3/Gtf2a2/Polr2f/Polr2k/Polr2g/Rtf1/Polr2j/Calm1/Calm2",10
"GO:0030133","GO:0030133","transport vesicle","11/397","316/28739",0.00478057657442349,0.0261525659659638,0.0181750713108113,"Cnst/Dtnbp1/Uso1/Vti1b/Pebp1/Ap2a2/Vdac3/Pdcd6/Atp6v0c/Calm1/Cltb",11
"GO:0000932","GO:0000932","P-body","5/397","83/28739",0.00590413594891185,0.0319235257702792,0.0221856760870984,"Zc3h12a/Polr2g/Psmc3/Pan3/Psma6",5
"GO:0030125","GO:0030125","clathrin vesicle coat","3/397","27/28739",0.00598335006712121,0.0319799744966823,0.0222249058754533,"Ap2s1/Ap2a2/Cltb",3
"GO:0031902","GO:0031902","late endosome membrane","5/397","84/28739",0.00620828955547252,0.0328051664010764,0.0227983838939003,"Tmem9/Vamp8/Ifitm2/Vti1b/Chmp2a",5
"GO:0030658","GO:0030658","transport vesicle membrane","6/397","119/28739",0.00627967792257981,0.0328095531910069,0.0228014325515317,"Dtnbp1/Uso1/Vti1b/Pdcd6/Calm1/Cltb",6
"GO:0030120","GO:0030120","vesicle coat","4/397","54/28739",0.0065852169685028,0.0338968245012687,0.0235570461163316,"Ap2s1/Ap2a2/Pdcd6/Cltb",4
"GO:0033176","GO:0033176","proton-transporting V-type ATPase complex","3/397","28/28739",0.00663357210669989,0.0338968245012687,0.0235570461163316,"Atp6v1g1/Atp6v0e/Atp6v0c",3
"GO:0098687","GO:0098687","chromosomal region","11/397","334/28739",0.00714550148314556,0.0361158498876379,0.0250991871318728,"Ncapd2/Wrn/Chrac1/Ercc1/Pole3/Cbx3/Dctn5/Chmp2a/Dynll1/Cbx1/H3f3b",11
"GO:0005770","GO:0005770","late endosome","9/397","246/28739",0.0075255927517341,0.0376279637586705,0.0261500506483573,"Tmem9/Vamp8/Ifitm2/Vti1b/Map1lc3a/Vamp5/Chmp2a/Apoe/Cst3",9
"GO:0008021","GO:0008021","synaptic vesicle","8/397","205/28739",0.00793261321435975,0.0385774385202263,0.0268099006807232,"Dtnbp1/Vti1b/Pebp1/Ap2a2/Vdac3/Atp6v0c/Calm1/Cltb",8
"GO:0005687","GO:0005687","U4 snRNP","2/397","10/28739",0.00796000523126952,0.0385774385202263,0.0268099006807232,"Snrpf/Snrpd2",2
"GO:0060170","GO:0060170","ciliary membrane","4/397","57/28739",0.00796437440417576,0.0385774385202263,0.0268099006807232,"Ift46/Bbip1/Cltb/Gnb1",4
"GO:0071007","GO:0071007","U2-type catalytic step 2 spliceosome","3/397","31/28739",0.00882891714793922,0.0423241904514612,0.0294137554467427,"Snrpf/Snrpd2/Syf2",3
"GO:0030139","GO:0030139","endocytic vesicle","8/397","211/28739",0.00935022948040312,0.0443658847794638,0.030832657899933,"Ap2s1/Vamp8/Ap2a2/Rapgef6/B2m/Ftl1/Fth1/H2-D1",8
"GO:0030122","GO:0030122","AP-2 adaptor complex","2/397","11/28739",0.00964055549885482,0.0448285830696749,0.0311542161910361,"Ap2s1/Ap2a2",2
"GO:0042824","GO:0042824","MHC class I peptide loading complex","2/397","11/28739",0.00964055549885482,0.0448285830696749,0.0311542161910361,"B2m/H2-D1",2
