"","ID","Description","GeneRatio","BgRatio","pvalue","p.adjust","qvalue","geneID","Count"
"GO:0045840","GO:0045840","positive regulation of mitotic nuclear division","2/29","45/28814",0.000942630703215418,0.0369114338522248,0.0221949057543797,"Mad2l1bp/Nsmce2",2
"GO:0034612","GO:0034612","response to tumor necrosis factor","3/29","204/28814",0.00111554176297282,0.0404458361741288,0.0243201476712008,"Nfkb1/Cib1/Cfl1",3
"GO:0006998","GO:0006998","nuclear envelope organization","2/29","50/28814",0.00116275617491059,0.0404458361741288,0.0243201476712008,"Ctdnep1/Chmp6",2
"GO:0030307","GO:0030307","positive regulation of cell growth","3/29","209/28814",0.00119597902665435,0.0404458361741288,0.0243201476712008,"N6amt1/Cib1/Cfl1",3
"GO:0030071","GO:0030071","regulation of mitotic metaphase/anaphase transition","2/29","58/28814",0.00156120543271135,0.0469426755514163,0.0282267078513751,"Mad2l1bp/Nsmce2",2
"GO:0007091","GO:0007091","metaphase/anaphase transition of mitotic cell cycle","2/29","61/28814",0.00172514862257702,0.0469426755514163,0.0282267078513751,"Mad2l1bp/Nsmce2",2
"GO:1902099","GO:1902099","regulation of metaphase/anaphase transition of cell cycle","2/29","61/28814",0.00172514862257702,0.0469426755514163,0.0282267078513751,"Mad2l1bp/Nsmce2",2
"GO:0032984","GO:0032984","protein-containing complex disassembly","3/29","239/28814",0.00175582772080647,0.0469426755514163,0.0282267078513751,"Chmp6/Cib1/Cfl1",3
"GO:0010965","GO:0010965","regulation of mitotic sister chromatid separation","2/29","62/28814",0.00178154334123788,0.0469426755514163,0.0282267078513751,"Mad2l1bp/Nsmce2",2
"GO:0051785","GO:0051785","positive regulation of nuclear division","2/29","63/28814",0.00183880873700169,0.0469426755514163,0.0282267078513751,"Mad2l1bp/Nsmce2",2
"GO:0044784","GO:0044784","metaphase/anaphase transition of cell cycle","2/29","64/28814",0.00189694312299159,0.0469426755514163,0.0282267078513751,"Mad2l1bp/Nsmce2",2
"GO:0001954","GO:0001954","positive regulation of cell-matrix adhesion","2/29","65/28814",0.00195594481464235,0.0469426755514163,0.0282267078513751,"Cib1/Cfl1",2
"GO:0051306","GO:0051306","mitotic sister chromatid separation","2/29","65/28814",0.00195594481464235,0.0469426755514163,0.0282267078513751,"Mad2l1bp/Nsmce2",2
"GO:0000281","GO:0000281","mitotic cytokinesis","2/29","67/28814",0.00207654338820731,0.0481541095386624,0.0289551450961114,"Chmp6/Cfl1",2
"GO:0030837","GO:0030837","negative regulation of actin filament polymerization","2/29","68/28814",0.00213813691252484,0.0481541095386624,0.0289551450961114,"Pfn1/Cfl1",2
"GO:0033045","GO:0033045","regulation of sister chromatid segregation","2/29","69/28814",0.00220059102730446,0.0481541095386624,0.0289551450961114,"Mad2l1bp/Nsmce2",2
